gameId,playId,play_score,receiver_score,tacklers_agg,closest_distance,closest_score,yac
2018090600,75,7.313276418173902,1.9192841880341884,0.22113084053168394,1.0817116066678791,0.2175438596491228,1.7599999999999911
2018090600,190,4.240690862038841,1.9192841880341884,0.4466039617175411,0.5239274758971912,0.2121212121212121,5.569999999999998
2018090600,1423,6.746975439013755,1.9192841880341884,0.4772081804288578,0.4459820624195563,0.2121212121212121,0.17999999999999972
2018090600,1869,11.287361643051405,1.9192841880341884,0.0969085384484068,1.2873616430514037,0.12475633528265108,0.6300000000000026
2018090600,2450,11.371313239198106,1.9192841880341884,0.15468472560306712,1.3713132391981055,0.2121212121212121,0.0
2018090600,2575,0.6952698878518664,1.9192841880341884,0.11750393373690997,2.300630348404541,0.1644736842105263,0.3299999999999983
2018090600,3507,4.251826677045889,1.9192841880341884,0.1613266929212564,1.011385188738692,0.12475633528265108,0.5300000000000011
2018090600,4166,6.079640925833026,1.9192841880341884,0.08309010015021294,2.021410398706804,0.12475633528265108,15.159999999999995
2018090600,4258,10.088562782195654,1.9192841880341884,0.1386061050277292,1.7578680269007667,0.2121212121212121,0.21999999999999886
2018090600,4282,1.1619249806386112,1.9192841880341884,0.2587214099233015,0.5186520991955968,0.12475633528265108,2.0100000000000016
2018091600,267,0.07939701254273858,1.9192841880341884,0.6406416745548473,0.4965883607174084,0.2870813397129186,0.21000000000000085
2018091600,632,6.128984695165916,1.9192841880341884,1.2029977476577889,0.17999999999999972,0.2095238095238095,0.0
2018091600,1310,-4.699961047746491,1.9192841880341884,0.4280422618147902,0.5866856057549061,0.2095238095238095,1.0100000000000016
2018091600,1986,12.436862540269635,1.9192841880341884,0.08334871239586772,2.5138217916153107,0.2095238095238095,7.049999999999998
2018091600,2650,10.344093010681704,1.9192841880341884,0.608916202943818,0.3440930106817035,0.2095238095238095,4.630000000000003
2018092300,552,-2.7324773505581472,1.9192841880341884,0.592429526390283,0.7376313442364008,0.3849624060150376,0.7899999999999991
2018092300,1346,10.423578774914569,1.9192841880341884,0.20597673177581174,3.1766806575417643,0.2932330827067669,4.069999999999993
2018092300,2968,9.97507301362844,1.9192841880341884,0.0707907844880298,3.5484362753190264,0.18011695906432745,3.6999999999999886
2018092300,3658,9.535755356099765,1.9192841880341884,0.16373069502473625,2.7028318482658165,0.18011695906432745,10.150000000000006
2018092300,4197,10.386264158316568,1.9192841880341884,0.37062174072986603,0.3862641583165656,0.1431578947368421,0.7899999999999991
2018093000,171,9.51024519944981,1.9192841880341884,0.21230954940565067,1.2676355943251223,0.2392344497607655,0.4299999999999997
2018093000,536,8.55785419263726,1.9192841880341884,0.0678507753070303,1.0307764064044154,0.024291497975708502,10.550000000000011
2018093000,1082,1.1266850085568354,1.9192841880341884,0.07879522859436111,3.98001256279424,0.06477732793522267,8.530000000000001
2018093000,1976,10.985498794654632,1.9192841880341884,0.12698704505909736,2.9387412271242908,0.33333333333333337,3.759999999999998
2018093000,2051,13.110040586252833,1.9192841880341884,0.08690333115657901,4.087297395590393,0.33333333333333337,1.0799999999999983
2018093000,3164,13.944893859204939,1.9192841880341884,0.0369883318434172,8.162505742723855,0.2392344497607655,6.230000000000004
2018093000,3795,5.905049507274175,1.9192841880341884,0.12995590160659806,4.008615721168596,0.09972299168975067,9.790000000000006
2018093000,4572,9.348335782050613,1.9192841880341884,0.3755387782995438,0.8160882305241263,0.2807017543859649,2.949999999999996
2018093000,4613,-6.664796913328567,1.9192841880341884,0.8367631787002565,0.40607881008493896,0.18045112781954886,3.049999999999997
2018100707,3086,2.936564937184324,1.9192841880341884,0.31102401802289603,0.4201190307519997,0.0935672514619883,1.8600000000000032
2018100707,3324,9.752762389857788,1.9192841880341884,0.12662669756720693,2.4439517180173627,0.2222222222222222,1.2000000000000028
2018100707,3348,11.089531243432262,1.9192841880341884,0.10795939301385153,2.7292673009436013,0.07223942208462332,6.939999999999998
2018100707,3447,11.10505225955189,1.9192841880341884,0.1240730256209678,2.5364739304790835,0.2222222222222222,1.0500000000000045
2018100707,3724,12.382099913941488,1.9192841880341884,0.09328837171003763,2.3820999139414885,0.2222222222222222,5.260000000000005
2018101400,372,15.892707357403724,1.9192841880341884,0.027911395261106597,5.892707357403724,0.1644736842105263,11.079999999999998
2018101400,683,10.170437461011822,1.9192841880341884,0.043573083978464315,4.7030415690274365,0.1644736842105263,0.13000000000000256
2018101400,755,10.54083269131959,1.9192841880341884,0.3434676137617568,0.5408326913195904,0.18575851393188847,0.0
2018101400,821,5.340280275450176,1.9192841880341884,0.21669971080507364,1.2010412149464258,0.18575851393188847,1.3299999999999983
2018101400,862,13.098661001142268,1.9192841880341884,0.08286750609867659,3.0986610011422693,0.25677830940988833,6.849999999999994
2018101400,1282,13.484585676709926,1.9192841880341884,0.06470466326290775,4.262980178232127,0.18575851393188847,8.16
2018101400,1985,7.064617792220902,1.9192841880341884,0.11451598002613005,5.813200495424191,0.07797270955165693,0.5
2018101400,2458,11.727637928903372,1.9192841880341884,0.05677079770082556,5.225322956526229,0.14736842105263154,10.189999999999998
2018101400,3134,11.609603522967832,1.9192841880341884,0.06376063172577852,4.7817360864020895,0.18092105263157893,15.129999999999995
2018101400,3721,14.656189429136234,1.9192841880341884,0.03989496491906006,4.656189429136238,0.18575851393188847,6.070000000000008
2018102200,59,17.805306436760713,1.9192841880341884,0.03734330205105299,8.834777869307185,0.02631578947368421,8.719999999999999
2018102200,412,12.666083269517289,1.9192841880341884,0.08000365229799658,2.6660832695172862,0.2132963988919668,0.0
2018102200,1027,-0.036405635944799286,1.9192841880341884,0.2621689342784985,2.267156809750925,0.2960526315789473,0.9699999999999988
2018102200,1129,7.63041736441517,1.9192841880341884,0.12069412393639388,4.324916184158953,0.2960526315789473,2.910000000000004
2018102200,1736,-1.8552044880358185,1.9192841880341884,0.3738718182032238,1.1601724009818577,0.17543859649122806,3.740000000000002
2018102200,3176,12.214362210660214,1.9192841880341884,0.09632407826738168,2.2143622106602145,0.2132963988919668,2.7399999999999953
2018102200,3653,4.236239212846947,1.9192841880341884,0.17008332747896032,2.8302826713952083,0.2241715399610137,9.129999999999997
2018110406,626,10.759587727836303,1.9192841880341884,0.055788133934759586,4.330357952871793,0.11899313501144165,5.769999999999996
2018110406,1111,3.1216559659470526,1.9192841880341884,0.2919596259374528,1.3448048185517525,0.202172096908939,3.25
2018110406,1159,8.52557143386223,1.9192841880341884,0.2870987462944222,1.493720187987024,0.202172096908939,4.6099999999999985
2018110406,1766,1.8762350371868592,1.9192841880341884,0.15916185975607094,2.3477648945326703,0.25164473684210525,4.0800000000000045
2018110406,2107,10.504876222454572,1.9192841880341884,0.4984285764512254,0.5048762224545735,0.25164473684210525,0.0
2018110406,2936,0.7699579440658133,1.9192841880341884,0.23202558357328265,2.0306649157357266,0.25164473684210525,0.0
2018110406,3686,8.693896939319423,1.9192841880341884,0.0932259448722096,4.246504444834596,0.15560640732265446,35.19
2018111102,1162,13.41111326334703,1.9192841880341884,0.05729692339866434,7.005483566464199,0.2807017543859649,15.129999999999995
2018111102,1282,-17.86888361822869,1.9192841880341884,0.3629729587849945,2.709132702545221,0.3031578947368421,2.5800000000000125
2018111102,1628,12.963004128130894,1.9192841880341884,0.1436192743996641,4.621709640382012,0.2777777777777777,1.5599999999999952
2018111102,1761,-0.5184987020362675,1.9192841880341884,0.18859117278108434,2.3799369739554024,0.06140350877192983,5.850000000000001
2018111102,2751,11.799064676768062,1.9192841880341884,0.07957133787897085,3.8886115774142302,0.2777777777777777,7.68
2018111102,2822,12.19244463519592,1.9192841880341884,0.08744972506017626,6.903969872471922,0.048582995951417005,0.23999999999999844
2018111102,3838,11.02649890404228,1.9192841880341884,0.2706069891394024,1.0264989040422798,0.2777777777777777,1.6000000000000014
2018111800,81,10.179189552326847,1.9192841880341884,0.17025286360817146,6.3071388124885885,0.15245009074410162,11.21
2018111800,1585,2.9755688234051743,1.9192841880341884,0.8296660207277601,0.4204759208325743,0.31692133559705715,1.3300000000000125
2018111800,2150,1.2744058200226078,1.9192841880341884,1.7378785648331911,0.4965883607174084,0.6834795321637427,0.0
2018111800,2669,8.801983847631659,1.9192841880341884,0.1479712014280617,1.3867948658687734,0.19696969696969696,0.0
2018111800,2893,6.357672170914338,1.9192841880341884,0.21713906926179533,3.4120375144479302,0.15245009074410162,6.030000000000001
2018112202,295,-17.248055306337488,1.9192841880341884,0.8700665144524868,0.8026207074328489,0.3684210526315789,0.0
2018112202,465,10.69999377299744,1.9192841880341884,0.4407001441624209,1.4334922392535017,0.3684210526315789,2.2099999999999937
2018112202,1646,-3.669989116496095,1.9192841880341884,0.914385054194288,0.3820994634908557,0.3289473684210526,0.5300000000000011
2018112202,1905,15.443923717132163,1.9192841880341884,0.07711075909018257,6.256644468083509,0.3849624060150376,11.260000000000002
2018112202,2057,12.400770709584734,1.9192841880341884,0.13701740324795586,2.4007707095847337,0.3289473684210526,5.460000000000001
2018112202,2256,11.98224620065218,1.9192841880341884,0.16594677710206995,1.9822462006521813,0.3289473684210526,0.0
2018112202,2616,4.202744238988787,1.9192841880341884,0.542656700645279,0.6600757532283736,0.3289473684210526,0.28999999999999915
2018112202,3358,1.4947177023389484,1.9192841880341884,0.3787247057324281,2.0153659717282157,0.3289473684210526,3.8500000000000014
2018112202,3527,5.687108008189165,1.9192841880341884,0.18194594704980874,2.018043607061053,0.15697137580794088,0.37999999999999545
2018112202,3885,3.9302091533157797,1.9192841880341884,0.39386158356349016,1.1389907813498776,0.3289473684210526,2.0
2018112202,3939,10.149871187331119,1.9192841880341884,0.3921629755928847,1.2722421153223953,0.3684210526315789,1.629999999999999
