nflId,score
2552689.0,0.2121212121212121
2539653.0,0.22556390977443608
2495613.0,0.1497076023391813
2555255.0,0.3361034164358264
2555162.0,0.08502024291497975
79848.0,0.21754385964912282
2556445.0,0.23429541595925296
2539334.0,0.19883040935672514
2552315.0,0.1644736842105263
2543850.0,0.11164274322169059
2557967.0,0.2444444444444444
2555383.0,0.12475633528265107
2557958.0,0.06892230576441102
2552301.0,0.04912280701754386
2534832.0,0.011695906432748537
2543720.0,0.03715170278637771
2539978.0,0.07223942208462332
2560964.0,0.048582995951417005
2552289.0,0.06237816764132553
2557980.0,0.2631578947368421
2560916.0,0.30315789473684207
2540221.0,0.1393188854489164
2552389.0,0.3095975232198142
2555540.0,0.08421052631578947
496733.0,0.2222222222222222
2558064.0,0.12440191387559807
2543637.0,0.12631578947368421
2556475.0,0.1425438596491228
2539311.0,0.2807017543859649
2556559.0,0.26096491228070173
2558849.0,0.2073365231259968
2555386.0,0.3195488721804511
2555166.0,0.17543859649122806
2558976.0,0.19333333333333336
2543814.0,0.11842105263157894
2558060.0,0.14912280701754385
2552386.0,0.2725563909774436
2558108.0,0.03157894736842105
2560970.0,0.23923444976076552
2556367.0,0.024291497975708502
2558851.0,0.3481071098799631
2555355.0,0.18045112781954886
2533060.0,0.09972299168975068
2543474.0,0.2807017543859649
2555528.0,0.13242784380305603
2558982.0,0.06477732793522267
2560789.0,0.574468085106383
2556429.0,0.020050125313283207
2560966.0,0.17857142857142855
2555539.0,0.18092105263157893
2560725.0,0.2511961722488038
2354.0,0.22703818369453044
2550613.0,0.28735632183908044
496739.0,0.30315789473684207
2539309.0,0.16620498614958448
2539935.0,0.21929824561403508
2558065.0,0.23859649122807017
2555339.0,0.008771929824561403
2540162.0,0.2476780185758514
2555551.0,0.03508771929824561
2558070.0,0.05847953216374269
2539320.0,0.12074303405572755
2560713.0,0.38596491228070173
2557969.0,0.17543859649122806
2539290.0,0.3238866396761133
2539240.0,0.1871345029239766
2555378.0,0.07719298245614035
2560766.0,0.08864265927977838
2543851.0,0.12280701754385964
2506268.0,0.14860681114551083
2558067.0,0.12781954887218044
4365.0,0.22262552934059285
2540164.0,0.3092917478882391
2507817.0,0.1425438596491228
2556642.0,0.15037593984962405
2558166.0,0.07017543859649122
2555178.0,0.03508771929824561
2560963.0,0.017543859649122806
2558094.0,0.2421052631578947
2495872.0,0.16917293233082706
496735.0,0.20871143375680581
71251.0,0.30490018148820325
2533062.0,0.21052631578947367
2559152.0,0.04678362573099415
2556571.0,0.11899313501144164
2552261.0,0.07017543859649122
2561143.0,0.0
494287.0,0.30409356725146197
2552255.0,0.02631578947368421
2541243.0,0.16040100250626566
2533049.0,0.03508771929824561
2540180.0,0.2540834845735027
2555280.0,0.2756892230576441
2539237.0,0.3157894736842105
2532848.0,0.14035087719298245
2541792.0,0.042105263157894736
2532875.0,0.21329639889196678
2555277.0,0.3289473684210526
2535687.0,0.17543859649122806
2540143.0,0.29605263157894735
2543711.0,0.29732225300092335
2555329.0,0.3684210526315789
2553822.0,0.1980758347481607
2541162.0,0.2573099415204678
494259.0,0.09649122807017543
2552454.0,0.22417153996101363
2539338.0,0.24561403508771928
2561039.0,0.11145510835913312
2552592.0,0.25677830940988833
2532828.0,0.32323232323232326
2556735.0,0.18011695906432745
2555299.0,0.02631578947368421
2495272.0,0.07675438596491227
2558847.0,0.15697137580794088
2555530.0,0.3684210526315789
2555552.0,0.1644736842105263
2533008.0,0.38496240601503756
2558163.0,0.2932330827067669
2539277.0,0.03508771929824561
2557945.0,0.14736842105263157
2508084.0,0.013157894736842105
2558061.0,0.22055137844611528
2539982.0,0.028070175438596492
2560884.0,0.18092105263157893
2543830.0,0.14035087719298245
2558009.0,0.15267899478425795
2532920.0,0.25164473684210525
2553796.0,0.11899313501144164
2539932.0,0.043859649122807015
2532804.0,0.4027777777777778
2495807.0,0.4295415959252971
2530491.0,0.18421052631578946
2543769.0,0.03508771929824561
2539943.0,0.15560640732265446
2558133.0,0.042105263157894736
2495281.0,0.3313840155945419
2557853.0,0.0
2557880.0,0.046052631578947366
2553687.0,0.03508771929824561
2495201.0,0.023391812865497075
2557840.0,0.31692133559705715
2533056.0,0.3157894736842105
2553441.0,0.02631578947368421
2560753.0,0.1697792869269949
2552686.0,0.043859649122807015
2555536.0,0.05458089668615984
2555310.0,0.281203007518797
2505708.0,0.22672064777327935
496937.0,0.11578947368421051
2541832.0,0.38596491228070173
2552447.0,0.21929824561403508
2495339.0,0.008771929824561403
80668.0,0.2870813397129186
80431.0,0.017543859649122806
2556480.0,0.18045112781954886
2552385.0,0.4093567251461988
2557996.0,0.03508771929824561
2555161.0,0.2631578947368421
2558176.0,0.22580645161290322
2532961.0,0.2348178137651822
2543470.0,0.202172096908939
2560952.0,0.3458646616541353
2556537.0,0.014035087719298246
2553500.0,0.2807017543859649
2555288.0,0.011695906432748537
2543681.0,0.14942528735632182
2495108.0,0.2582456140350877
2506789.0,0.1349527665317139
2534830.0,0.19298245614035087
2540288.0,0.3188405797101449
71441.0,0.17848970251716245
2552262.0,0.2896986054880792
2532877.0,0.311262026032824
2557979.0,0.21962313190383365
2495343.0,0.13765182186234817
2553353.0,0.1739766081871345
2543872.0,0.23859649122807017
2555322.0,0.2929061784897025
2533059.0,0.28421052631578947
2558821.0,0.07017543859649122
2553657.0,0.0631578947368421
2556617.0,0.08187134502923976
2543597.0,0.30364372469635625
1302.0,0.03070175438596491
2556593.0,0.40740740740740744
2558830.0,0.03070175438596491
2552488.0,0.2948717948717948
2541200.0,0.20238095238095236
2558183.0,0.23578947368421055
2543492.0,0.2606516290726817
2495153.0,0.19298245614035087
2558062.0,0.11634349030470913
2506353.0,0.013157894736842105
2495617.0,0.017543859649122806
2507167.0,0.13533834586466165
2532986.0,0.3555555555555555
2556277.0,0.16842105263157894
2557972.0,0.10964912280701754
2540197.0,0.15789473684210525
2560947.0,0.11578947368421051
2508004.0,0.17543859649122806
2525323.0,0.1608187134502924
2543459.0,0.11403508771929824
2555340.0,0.013157894736842105
2552448.0,0.03898635477582846
2555177.0,0.07017543859649122
2540155.0,0.19883040935672514
2560755.0,0.16267942583732056
2532948.0,0.08270676691729323
2556489.0,0.0
2550164.0,0.27777777777777773
2552434.0,0.057894736842105256
79901.0,0.008771929824561403
2560928.0,0.008771929824561403
2557867.0,0.24561403508771928
2532861.0,0.07797270955165692
2541958.0,0.1364522417153996
2557927.0,0.14285714285714285
2552310.0,0.10136452241715399
2556652.0,0.0
2550842.0,0.12280701754385964
2552392.0,0.12163742690058478
2555175.0,0.2095238095238095
2499257.0,0.0
2558171.0,0.0
2552265.0,0.26900584795321636
2555349.0,0.31189083820662766
2555173.0,0.11403508771929824
2556775.0,0.07017543859649122
2555344.0,0.05847953216374269
2555169.0,0.0935672514619883
2495493.0,0.03157894736842105
2307.0,0.1954022988505747
2543592.0,0.3742690058479532
496727.0,0.043859649122807015
2532946.0,0.0935672514619883
2530794.0,0.3137651821862348
2543811.0,0.26416040100250626
2557961.0,0.1076555023923445
2555158.0,0.1789473684210526
2560851.0,0.1651186790505676
2532800.0,0.2660028449502134
2550605.0,0.05263157894736842
2495507.0,0.1608187134502924
2552391.0,0.056140350877192984
2557955.0,0.08421052631578947
2560917.0,0.18675721561969438
2558857.0,0.08771929824561403
2557855.0,0.2573099415204678
2558121.0,0.19433198380566802
2550654.0,0.16040100250626566
2558157.0,0.1871345029239766
2552684.0,0.0
2543869.0,0.0
2539293.0,0.21592442645074225
2543855.0,0.15942028985507245
1037374.0,0.032388663967611336
2552307.0,0.05263157894736842
2555550.0,0.49523809523809526
2506345.0,0.06578947368421052
2550930.0,0.2706766917293233
2495202.0,0.040100250626566414
2532898.0,0.09022556390977443
2543505.0,0.2741228070175438
2530510.0,0.37361923326835605
2555568.0,0.11403508771929824
2507917.0,0.09022556390977443
494307.0,0.21856725146198827
2543699.0,0.09569377990430622
2561008.0,0.03007518796992481
89756.0,0.26900584795321636
